Date,Open,High,Low,Close,Adj Close,Volume
9/7/06,5.15,5.15,4.85,4.95,4.95,224200
9/8/06,4.93,5.22,4.72,4.98,4.98,353800
9/11/06,4.94,5.04,4.8,4.84,4.84,97600
9/12/06,4.94,5.05,4.76,4.79,4.79,172400
9/13/06,4.8,5.87,4.7,5.5,5.5,1320000
9/14/06,5.69,6.05,5.29,5.58,5.58,1286900
9/15/06,5.64,5.75,5.34,5.49,5.49,338800
9/18/06,5.55,5.57,5.21,5.21,5.21,304800
9/19/06,5.3,5.59,5.2,5.5,5.5,301500
9/20/06,5.5,5.68,5.36,5.44,5.44,220900
9/21/06,5.5,5.5,5.2,5.33,5.33,146400
9/22/06,5.38,5.38,5.08,5.12,5.12,197000
9/25/06,5.16,5.2,4.89,5.06,5.06,160300
9/26/06,4.91,5.38,4.9,5.22,5.22,154400
9/27/06,5.25,5.46,5.14,5.18,5.18,168300
9/28/06,5.26,5.26,5.03,5.12,5.12,105900
9/29/06,5.11,5.38,5.09,5.12,5.12,92200
10/2/06,5.1,5.33,5.02,5.02,5.02,159100
10/3/06,5.06,5.09,4.82,4.97,4.97,142500
10/4/06,4.93,5.06,4.84,4.86,4.86,197800
10/5/06,4.9,5.53,4.88,5.24,5.24,956600
10/6/06,5.22,5.44,5.06,5.24,5.24,226000
10/9/06,5.2,5.23,5,5.06,5.06,214700
10/10/06,5.1,5.15,5.02,5.12,5.12,139300
10/11/06,5.15,5.7,5.05,5.38,5.38,1191300
10/12/06,5.38,5.54,5.3,5.35,5.35,306000
10/13/06,5.36,5.7,5.29,5.46,5.46,534400
10/16/06,5.42,5.51,5.15,5.24,5.24,457700
10/17/06,5.17,5.2,5.03,5.14,5.14,237400
10/18/06,5.13,5.18,5.04,5.07,5.07,132600
10/19/06,5.05,5.61,5.05,5.4,5.4,1004500
10/20/06,5.46,6.09,5.34,5.78,5.78,2237600
10/23/06,5.74,5.89,5.36,5.4,5.4,699500
10/24/06,5.4,5.53,5.22,5.22,5.22,464400
10/25/06,5.2,5.55,5.16,5.38,5.38,614500
10/26/06,5.48,5.67,5.35,5.36,5.36,295000
10/27/06,5.4,5.5,5.26,5.34,5.34,186800
10/30/06,5.5,5.64,5.36,5.4,5.4,292400
10/31/06,5.29,5.55,5.29,5.37,5.37,202400
11/1/06,5.36,5.38,5.13,5.19,5.19,290500
11/2/06,5.19,5.23,5.11,5.13,5.13,145800
11/3/06,5.23,5.23,5.1,5.14,5.14,112900
11/6/06,5.22,5.27,5.12,5.14,5.14,106300
11/7/06,5.14,5.24,5.14,5.22,5.22,104100
11/8/06,5.16,5.23,5.07,5.07,5.07,175800
11/9/06,5.06,5.22,4.95,5.05,5.05,232100
11/10/06,5.06,5.1,5.02,5.08,5.08,71600
11/13/06,5.15,5.15,5.03,5.06,5.06,119300
11/14/06,5.06,5.44,5.06,5.19,5.19,488100
11/15/06,5.19,5.46,5.12,5.15,5.15,428500
11/16/06,5.2,5.22,5.05,5.06,5.06,245800
11/17/06,4.98,5.14,4.9,5.04,5.04,219400
11/20/06,5.1,5.13,5,5.08,5.08,94300
11/21/06,4.94,5.1,4.88,4.94,4.94,221400
11/22/06,4.91,4.96,4.82,4.82,4.82,129800
11/24/06,4.82,4.92,4.82,4.84,4.84,76000
11/27/06,4.85,4.95,4.63,4.73,4.73,237200
11/28/06,4.69,4.76,4.5,4.61,4.61,182300
11/29/06,4.63,4.8,4.61,4.64,4.64,140400
11/30/06,4.68,4.78,4.54,4.55,4.55,114400
12/1/06,4.53,4.56,4.39,4.39,4.39,133600
12/4/06,4.37,4.72,4.35,4.45,4.45,333300
12/5/06,4.44,4.45,4.35,4.37,4.37,124600
12/6/06,4.36,4.45,4.3,4.35,4.35,122100
12/7/06,4.35,4.42,4.31,4.33,4.33,160200
12/8/06,4.35,4.46,4.32,4.45,4.45,125500
12/11/06,4.45,4.6,4.4,4.41,4.41,144000
12/12/06,4.38,4.4,4.3,4.4,4.4,87000
12/13/06,4.39,4.43,4.21,4.26,4.26,99500
12/14/06,4.23,4.34,4.17,4.21,4.21,112900
12/15/06,4.19,4.21,4.1,4.11,4.11,265600
12/18/06,4.15,4.38,4.1,4.23,4.23,219700
12/19/06,4.19,4.31,4.17,4.22,4.22,76000
12/20/06,4.19,4.72,4.18,4.39,4.39,892000
12/21/06,4.39,4.68,4.31,4.49,4.49,507900
12/22/06,4.5,4.59,4.4,4.43,4.43,107300
12/26/06,4.38,4.44,4.3,4.36,4.36,165500
12/27/06,4.34,4.65,4.34,4.37,4.37,391500
12/28/06,4.37,4.39,4.22,4.24,4.24,198600
12/29/06,4.21,4.31,4.16,4.19,4.19,328200
1/3/07,4.26,4.38,4.17,4.31,4.31,205000
1/4/07,4.28,4.37,4.22,4.34,4.34,92300
1/5/07,4.35,4.42,4.22,4.35,4.35,180000
1/8/07,4.35,4.49,4.24,4.37,4.37,172600
1/9/07,4.35,5.3,4.24,4.73,4.73,2278200
1/10/07,4.67,4.87,4.48,4.56,4.56,613200
1/11/07,4.62,4.72,4.49,4.54,4.54,248100
1/12/07,4.51,4.63,4.44,4.49,4.49,148200
1/16/07,4.5,4.62,4.5,4.57,4.57,134800
1/17/07,4.54,4.62,4.46,4.46,4.46,132100
1/18/07,4.5,4.52,4.31,4.34,4.34,140700
1/19/07,4.35,4.39,4.3,4.36,4.36,96300
1/22/07,4.36,4.37,4.27,4.34,4.34,58500
1/23/07,4.31,4.34,4.22,4.23,4.23,102000
1/24/07,4.24,4.42,4.24,4.32,4.32,145000
1/25/07,4.31,4.35,4.25,4.25,4.25,90300
1/26/07,4.25,4.31,4.2,4.25,4.25,94400
1/29/07,4.24,4.38,4.23,4.24,4.24,132100
1/30/07,4.19,4.28,4.18,4.2,4.2,139800
1/31/07,4.19,4.31,4.19,4.26,4.26,97300
2/1/07,4.25,4.3,4.2,4.23,4.23,65400
2/2/07,4.22,4.28,4.18,4.2,4.2,90900
2/5/07,4.25,4.28,4.2,4.26,4.26,51500
2/6/07,4.24,4.52,4.21,4.39,4.39,341500
2/7/07,4.47,4.49,4.26,4.33,4.33,147000
2/8/07,4.29,4.8,4.25,4.52,4.52,637500
2/9/07,4.49,4.59,4.3,4.31,4.31,165800
2/12/07,4.33,4.43,4.29,4.36,4.36,126500
2/13/07,4.36,4.4,4.28,4.29,4.29,70100
2/14/07,4.28,4.45,4.26,4.37,4.37,126500
2/15/07,4.44,4.8,4.4,4.44,4.44,876100
2/16/07,4.47,4.56,4.37,4.47,4.47,94600
2/20/07,4.42,4.64,4.38,4.56,4.56,130200
2/21/07,4.52,4.63,4.52,4.56,4.56,71400
2/22/07,4.53,4.6,4.47,4.51,4.51,96700
2/23/07,4.49,4.56,4.4,4.45,4.45,82800
2/26/07,4.42,4.48,4.41,4.43,4.43,71200
2/27/07,4.36,4.4,4.23,4.28,4.28,146300
2/28/07,4.24,4.36,4.24,4.26,4.26,75100
3/1/07,4.26,4.42,4.12,4.26,4.26,159400
3/2/07,4.22,4.38,4.17,4.36,4.36,106100
3/5/07,4.31,4.31,4.15,4.24,4.24,140200
3/6/07,4.23,4.3,4.2,4.21,4.21,50200
3/7/07,4.2,4.32,4.2,4.27,4.27,59900
3/8/07,4.27,4.4,4.27,4.27,4.27,70400
3/9/07,4.25,4.36,4.22,4.24,4.24,53100
3/12/07,4.24,4.29,4.18,4.23,4.23,47300
3/13/07,4.2,4.34,4.18,4.26,4.26,89300
3/14/07,4.28,4.28,4.13,4.24,4.24,66600
3/15/07,4.21,4.3,4.17,4.27,4.27,85700
3/16/07,4.3,4.3,4.13,4.23,4.23,102800
3/19/07,4.21,4.23,4.16,4.2,4.2,66700
3/20/07,4.17,4.29,4.17,4.23,4.23,82900
3/21/07,4.26,4.33,4.22,4.31,4.31,80900
3/22/07,4.29,4.35,4.18,4.22,4.22,90900
3/23/07,4.19,4.25,4.16,4.18,4.18,94500
3/26/07,4.15,4.25,4.15,4.21,4.21,63300
3/27/07,4.17,4.26,4.17,4.2,4.2,51300
3/28/07,4.24,4.24,4.13,4.2,4.2,66000
3/29/07,4.2,4.2,4.06,4.18,4.18,86300
3/30/07,4.22,4.22,4.07,4.16,4.16,68200
4/2/07,4.14,4.18,4.13,4.15,4.15,45600
4/3/07,4.13,4.18,4.08,4.12,4.12,62500
4/4/07,4.09,4.13,4.06,4.08,4.08,55300
4/5/07,4.16,4.2,4.12,4.16,4.16,93500
4/9/07,4.13,4.22,4.06,4.2,4.2,86400
4/10/07,4.22,4.22,4.11,4.18,4.18,59600
4/11/07,4.2,4.25,4.15,4.18,4.18,50000
4/12/07,4.2,4.21,4.12,4.2,4.2,59600
4/13/07,4.2,4.25,4.18,4.23,4.23,77000
4/16/07,4.21,4.22,4.07,4.2,4.2,136600
4/17/07,4.2,4.21,4.13,4.14,4.14,61400
4/18/07,4.16,4.22,4.16,4.21,4.21,53300
4/19/07,4.18,4.24,4.12,4.14,4.14,40100
4/20/07,4.15,4.2,4.12,4.17,4.17,28900
4/23/07,4.16,4.2,4.06,4.1,4.1,92600
4/24/07,4.09,4.16,4.05,4.14,4.14,85900
4/25/07,4.11,4.14,4.07,4.11,4.11,50700
4/26/07,4.14,4.17,4.07,4.1,4.1,68900
4/27/07,4.11,4.11,4.06,4.07,4.07,58900
4/30/07,4.11,4.16,4.08,4.08,4.08,76700
5/1/07,4.08,4.1,4,4,4,86200
5/2/07,3.75,3.75,3.26,3.41,3.41,456200
5/3/07,3.43,3.49,3.4,3.45,3.45,107200
5/4/07,3.46,3.5,3.37,3.49,3.49,90400
5/7/07,3.39,3.48,3.37,3.41,3.41,87900
5/8/07,3.36,3.77,3.3,3.42,3.42,299700
5/9/07,3.41,3.58,3.38,3.44,3.44,119200
5/10/07,3.47,3.56,3.33,3.44,3.44,73100
5/11/07,3.45,4.25,3.39,3.48,3.48,58600
5/14/07,3.45,3.51,3.4,3.41,3.41,49100
5/15/07,3.4,3.44,3.33,3.37,3.37,163700
5/16/07,3.41,3.49,3.33,3.43,3.43,92800
5/17/07,3.46,3.46,3.33,3.39,3.39,88200
5/18/07,3.37,3.44,3.35,3.42,3.42,71800
5/21/07,3.39,3.46,3.36,3.4,3.4,60800
5/22/07,3.37,3.41,3.35,3.36,3.36,65800
5/23/07,3.3,3.4,3.29,3.29,3.29,80100
5/24/07,3.28,3.34,3.26,3.3,3.3,47300
5/25/07,3.32,3.33,3.26,3.32,3.32,50400
5/29/07,3.29,3.46,3.29,3.31,3.31,129300
5/30/07,3.29,3.38,3.29,3.31,3.31,25900
5/31/07,3.31,3.35,3.28,3.29,3.29,51800
6/1/07,3.28,3.32,3.25,3.3,3.3,49000
6/4/07,3.3,3.35,3.27,3.29,3.29,109600
6/5/07,3.31,3.41,3.26,3.29,3.29,123400
6/6/07,3.26,3.33,3.26,3.28,3.28,47700
6/7/07,3.31,3.33,3.21,3.24,3.24,82900
6/8/07,3.21,3.69,3.21,3.62,3.62,521600
6/11/07,3.72,4,3.5,3.5,3.5,1092900
6/12/07,3.5,3.5,3.3,3.32,3.32,163100
6/13/07,3.32,3.45,3.3,3.32,3.32,102600
6/14/07,3.33,3.42,3.31,3.35,3.35,87000
6/15/07,3.38,3.44,3.34,3.44,3.44,74400
6/18/07,3.44,3.55,3.44,3.45,3.45,76000
6/19/07,3.45,3.45,3.31,3.38,3.38,47400
6/20/07,3.35,3.51,3.35,3.45,3.45,22200
6/21/07,3.43,3.44,3.36,3.37,3.37,22700
6/22/07,3.35,3.47,3.35,3.37,3.37,58000
6/25/07,3.37,3.75,3.37,3.4,3.4,197000
6/26/07,3.56,3.56,3.34,3.35,3.35,78800
6/27/07,3.35,3.4,3.32,3.37,3.37,63800
6/28/07,3.34,3.41,3.33,3.35,3.35,54000
6/29/07,3.35,3.35,3.25,3.32,3.32,159200
7/2/07,3.32,3.46,3.32,3.35,3.35,69200
7/3/07,3.33,3.39,3.26,3.27,3.27,47500
7/5/07,3.27,3.33,3.27,3.3,3.3,59200
7/6/07,3.34,3.37,3.3,3.36,3.36,29700
7/9/07,3.33,3.35,3.29,3.29,3.29,35200
7/10/07,3.3,3.32,3.25,3.27,3.27,58000
7/11/07,3.24,3.34,3.24,3.34,3.34,42500
7/12/07,3.31,3.36,3.31,3.35,3.35,29200
7/13/07,3.38,3.38,3.27,3.3,3.3,46800
7/16/07,3.3,3.35,3.27,3.27,3.27,82800
7/17/07,3.25,3.35,3.25,3.33,3.33,26900
7/18/07,3.29,3.34,3.29,3.3,3.3,46200
7/19/07,3.3,3.33,3.27,3.3,3.3,54700
7/20/07,3.27,3.33,3.27,3.27,3.27,34000
7/23/07,3.27,3.36,3.27,3.31,3.31,31800
7/24/07,3.29,3.37,3.25,3.27,3.27,39300
7/25/07,3.31,3.35,3.25,3.32,3.32,93300
7/26/07,3.27,3.33,3.21,3.28,3.28,49000
7/27/07,3.3,3.34,3.23,3.25,3.25,56200
7/30/07,3.22,3.32,3.15,3.16,3.16,74900
7/31/07,3.24,3.25,3.11,3.21,3.21,54300
8/1/07,3.18,3.24,3.14,3.2,3.2,32900
8/2/07,2.97,2.97,2.61,2.82,2.82,218300
8/3/07,2.85,2.93,2.76,2.85,2.85,93100
8/6/07,2.78,2.85,2.75,2.77,2.77,82800
8/7/07,2.77,3.14,2.77,2.96,2.96,335800
8/8/07,2.94,2.96,2.78,2.85,2.85,98600
8/9/07,2.8,2.88,2.8,2.82,2.82,23900
8/10/07,2.8,2.89,2.76,2.85,2.85,80400
8/13/07,2.85,2.9,2.79,2.84,2.84,128700
8/14/07,2.87,2.88,2.81,2.82,2.82,40500
8/15/07,2.82,2.88,2.8,2.8,2.8,18800
8/16/07,2.8,2.84,2.75,2.76,2.76,41200
8/17/07,2.78,2.85,2.75,2.81,2.81,27900
8/20/07,2.81,2.83,2.78,2.81,2.81,21100
8/21/07,2.79,3,2.79,2.93,2.93,38900
8/22/07,2.92,2.93,2.79,2.8,2.8,52900
8/23/07,2.8,2.88,2.8,2.83,2.83,25300
8/24/07,2.83,2.84,2.7,2.73,2.73,47500
8/27/07,2.73,2.84,2.72,2.74,2.74,20100
8/28/07,2.78,2.83,2.72,2.72,2.72,44500
8/29/07,2.72,2.8,2.72,2.73,2.73,58600
8/30/07,2.74,2.76,2.73,2.75,2.75,25400
8/31/07,2.77,2.77,2.73,2.75,2.75,15900
9/4/07,2.75,2.79,2.73,2.76,2.76,47900
9/5/07,2.74,2.91,2.74,2.76,2.76,94000
9/6/07,2.79,2.81,2.74,2.76,2.76,19900
9/7/07,2.75,2.8,2.74,2.74,2.74,31600
9/10/07,2.74,2.85,2.74,2.76,2.76,27100
9/11/07,2.77,2.8,2.77,2.77,2.77,20100
9/12/07,2.77,2.79,2.77,2.79,2.79,6700
9/13/07,2.77,2.8,2.73,2.73,2.73,36000
9/14/07,2.75,2.78,2.72,2.76,2.76,26900
9/17/07,2.76,2.77,2.73,2.75,2.75,4600
9/18/07,2.74,2.76,2.72,2.76,2.76,14100
9/19/07,2.77,2.77,2.75,2.77,2.77,28100
9/20/07,2.78,3.16,2.74,2.85,2.85,309000
9/21/07,2.82,3.06,2.82,2.91,2.91,129100
9/24/07,2.88,2.94,2.84,2.88,2.88,37500
9/25/07,2.87,2.92,2.79,2.79,2.79,42600
9/26/07,2.82,2.87,2.8,2.83,2.83,19600
9/27/07,2.83,2.89,2.79,2.83,2.83,32300
9/28/07,2.83,3.61,2.83,3.08,3.08,326800
10/1/07,3.06,3.07,2.98,2.99,2.99,35900
10/2/07,2.98,3.3,2.98,3.17,3.17,118200
10/3/07,3.21,3.58,3.1,3.21,3.21,145900
10/4/07,3.24,3.31,3.16,3.17,3.17,168300
10/5/07,3.18,3.34,3.17,3.17,3.17,25500
10/8/07,3.18,3.27,3.13,3.18,3.18,20100
10/9/07,3.27,3.27,3.08,3.13,3.13,46100
10/10/07,3.11,3.13,3.1,3.1,3.1,15600
10/11/07,3.1,3.1,2.9,2.9,2.9,95800
10/12/07,2.92,3.34,2.9,2.92,2.92,410500
10/15/07,3.04,3.04,2.92,2.95,2.95,70600
10/16/07,2.95,3.09,2.93,3.01,3.01,53700
10/17/07,3.04,3.08,2.9,2.91,2.91,73300
10/18/07,2.88,3.02,2.88,2.95,2.95,27500
10/19/07,3,3.03,2.89,2.89,2.89,40800
10/22/07,2.87,2.97,2.87,2.9,2.9,30300
10/23/07,2.93,3.04,2.87,2.89,2.89,67000
10/24/07,2.89,2.94,2.87,2.89,2.89,32500
10/25/07,2.92,2.97,2.86,2.86,2.86,30000
10/26/07,2.85,2.9,2.85,2.87,2.87,17100
10/29/07,2.88,2.9,2.81,2.81,2.81,20400
10/30/07,2.8,2.88,2.79,2.79,2.79,39600
10/31/07,2.82,2.82,2.71,2.77,2.77,30200
11/1/07,2.71,2.77,2.69,2.69,2.69,73400
11/2/07,2.8,2.88,2.7,2.75,2.75,30200
11/5/07,2.84,2.84,2.68,2.7,2.7,53600
11/6/07,2.76,2.79,2.7,2.78,2.78,39100
11/7/07,2.76,2.76,2.66,2.68,2.68,54700
11/8/07,2.77,2.81,2.68,2.79,2.79,40200
11/9/07,2.73,2.8,2.69,2.74,2.74,14900
11/12/07,2.77,2.8,2.62,2.64,2.64,57700
11/13/07,2.64,2.7,2.52,2.55,2.55,183100
11/14/07,2.63,2.85,2.54,2.77,2.77,144800
11/15/07,2.67,2.82,2.61,2.77,2.77,52800
11/16/07,2.74,2.84,2.68,2.71,2.71,23900
11/19/07,2.71,2.71,2.62,2.68,2.68,21600
11/20/07,2.62,2.69,2.5,2.54,2.54,53600
11/21/07,2.51,2.67,2.51,2.55,2.55,28800
11/23/07,2.52,2.63,2.52,2.63,2.63,11800
11/26/07,2.6,2.66,2.53,2.58,2.58,20000
11/27/07,2.55,2.57,2.5,2.52,2.52,18600
11/28/07,2.53,2.63,2.5,2.51,2.51,32200
11/29/07,2.5,2.56,2.43,2.43,2.43,66700
11/30/07,2.42,2.52,2.42,2.42,2.42,58200
12/3/07,2.45,2.45,2.42,2.43,2.43,26000
12/4/07,2.43,2.43,2.31,2.33,2.33,68100
12/5/07,2.4,2.4,2.31,2.33,2.33,54700
12/6/07,2.34,2.4,2.32,2.36,2.36,61900
12/7/07,2.36,2.43,2.32,2.38,2.38,39300
12/10/07,2.4,2.4,2.34,2.39,2.39,50300
12/11/07,2.36,2.41,2.34,2.38,2.38,45800
12/12/07,2.39,2.4,2.31,2.31,2.31,25300
12/13/07,2.31,2.38,2.3,2.34,2.34,37200
12/14/07,2.35,2.36,2.28,2.31,2.31,22900
12/17/07,2.3,2.36,2.3,2.31,2.31,63200
12/18/07,2.34,2.35,2.3,2.33,2.33,34900
12/19/07,2.32,2.34,2.24,2.27,2.27,53300
12/20/07,2.27,2.3,2.26,2.27,2.27,26900
12/21/07,2.25,2.3,2.22,2.28,2.28,63000
12/24/07,2.29,2.29,2.27,2.27,2.27,47100
12/26/07,2.27,2.29,2.27,2.28,2.28,37500
12/27/07,2.28,2.34,2.23,2.31,2.31,58000
12/28/07,2.27,2.46,2.25,2.41,2.41,96000
12/31/07,2.39,2.39,2.3,2.37,2.37,65600
1/2/08,2.4,2.42,2.34,2.37,2.37,35800
1/3/08,2.39,2.39,2.24,2.33,2.33,36300
1/4/08,2.3,2.43,2.25,2.31,2.31,70300
1/7/08,2.28,2.35,2.28,2.3,2.3,25500
1/8/08,2.35,2.35,2.24,2.24,2.24,62700
1/9/08,2.24,2.27,2.23,2.26,2.26,26200
1/10/08,2.26,2.38,2.24,2.36,2.36,62400
1/11/08,2.31,2.38,2.27,2.35,2.35,16100
1/14/08,2.32,2.35,2.31,2.32,2.32,19300
1/15/08,2.27,2.33,2.27,2.33,2.33,10000
1/16/08,2.27,2.34,2.25,2.33,2.33,36400
1/17/08,2.32,2.33,2.27,2.31,2.31,22200
1/18/08,2.35,2.36,2.22,2.32,2.32,39300
1/22/08,2.24,2.31,2.13,2.28,2.28,37400
1/23/08,2.28,2.31,2.16,2.22,2.22,25800
1/24/08,2.25,2.25,2.2,2.22,2.22,22400
1/25/08,2.2,2.32,2.2,2.32,2.32,13600
1/28/08,2.24,2.31,2.23,2.3,2.3,16800
1/29/08,2.27,2.31,2.21,2.23,2.23,19400
1/30/08,2.3,2.34,2.19,2.34,2.34,25500
1/31/08,2.34,2.46,2.25,2.44,2.44,40900
2/1/08,2.4,2.42,2.13,2.24,2.24,62100
2/4/08,2.21,2.32,2.21,2.29,2.29,22000
2/5/08,2.25,2.26,2.18,2.2,2.2,56700
2/6/08,2.17,2.25,2.17,2.24,2.24,14900
2/7/08,2.21,2.25,2.09,2.14,2.14,52700
2/8/08,2.12,2.21,2.09,2.16,2.16,61100
2/11/08,2.19,2.19,2.09,2.11,2.11,90100
2/12/08,2.11,2.21,2.11,2.18,2.18,51900
2/13/08,2.25,2.25,2.15,2.18,2.18,32400
2/14/08,2.17,2.23,2.16,2.19,2.19,35600
2/15/08,2.2,2.27,2.2,2.2,2.2,15900
2/19/08,2.2,2.23,2.18,2.19,2.19,31400
2/20/08,2.23,2.24,2.18,2.23,2.23,12900
2/21/08,2.2,2.25,2.19,2.2,2.2,22100
2/22/08,2.19,2.22,2.17,2.17,2.17,9000
2/25/08,2.2,2.3,2.18,2.25,2.25,34800
2/26/08,2.25,2.34,2.21,2.22,2.22,45300
2/27/08,2.22,2.26,2.19,2.24,2.24,8500
2/28/08,2.25,2.3,2.23,2.3,2.3,12700
2/29/08,2.3,2.32,2.28,2.3,2.3,13100
3/3/08,2.3,2.54,2.3,2.46,2.46,141000
3/4/08,2.49,2.49,2.3,2.33,2.33,38800
3/5/08,2.33,2.42,2.29,2.29,2.29,28900
3/6/08,2.3,2.34,2.25,2.33,2.33,48600
3/7/08,2.35,2.42,2.26,2.36,2.36,27900
3/10/08,2.33,2.4,2.01,2.38,2.38,292700
3/11/08,2.42,2.42,2.21,2.3,2.3,34100
3/12/08,2.26,2.4,2.25,2.35,2.35,18500
3/13/08,2.36,2.44,2.3,2.4,2.4,35200
3/14/08,2.4,2.41,2.32,2.34,2.34,14900
3/17/08,2.38,2.38,2.11,2.3,2.3,62200
3/18/08,2.3,2.36,2.2,2.33,2.33,19100
3/19/08,2.31,2.33,2.23,2.3,2.3,22200
3/20/08,2.27,2.38,2.27,2.38,2.38,9400
3/24/08,2.4,2.43,2.25,2.26,2.26,24200
3/25/08,2.26,2.41,2.26,2.4,2.4,32400
3/26/08,2.35,2.43,2.33,2.43,2.43,9000
3/27/08,2.44,2.44,2.38,2.38,2.38,6400
3/28/08,2.38,2.38,2.35,2.35,2.35,6000
3/31/08,2.42,2.42,2.31,2.42,2.42,12500
4/1/08,2.4,2.42,2.36,2.38,2.38,11500
4/2/08,2.42,2.46,2.39,2.42,2.42,19100
4/3/08,2.45,2.47,2.38,2.38,2.38,10900
4/4/08,2.37,2.41,2.35,2.35,2.35,2000
4/7/08,2.4,2.42,2.27,2.39,2.39,37700
4/8/08,2.41,2.42,2.28,2.34,2.34,17900
4/9/08,2.4,2.45,2.29,2.39,2.39,25600
4/10/08,2.36,2.39,2.32,2.36,2.36,13800
4/11/08,2.32,2.36,2.3,2.35,2.35,6500
4/14/08,2.32,2.37,2.32,2.34,2.34,11300
4/15/08,2.31,2.4,2.27,2.33,2.33,40300
4/16/08,2.34,2.4,2.32,2.37,2.37,26000
4/17/08,2.39,2.4,2.31,2.36,2.36,20600
4/18/08,2.42,2.42,2.34,2.35,2.35,10900
4/21/08,2.38,2.41,2.34,2.4,2.4,23200
4/22/08,2.35,2.43,2.32,2.34,2.34,16000
4/23/08,2.4,2.4,2.35,2.37,2.37,3600
4/24/08,2.37,2.5,2.3,2.44,2.44,48900
4/25/08,2.49,2.49,2.38,2.38,2.38,13700
4/28/08,2.39,2.42,2.36,2.4,2.4,7200
4/29/08,2.44,2.45,2.36,2.41,2.41,10900
4/30/08,2.45,2.47,2.31,2.43,2.43,26500
5/1/08,2.44,2.44,2.34,2.43,2.43,16800
5/2/08,2.4,2.4,2.17,2.3,2.3,98800
5/5/08,2.33,2.37,2.26,2.37,2.37,36200
5/6/08,2.33,2.41,2.24,2.39,2.39,131100
5/7/08,2.35,2.39,2.33,2.37,2.37,8500
5/8/08,2.34,2.37,2.33,2.36,2.36,4000
5/9/08,2.32,2.34,2.3,2.34,2.34,4100
5/12/08,2.35,2.47,2.31,2.4,2.4,47800
5/13/08,2.36,2.42,2.28,2.39,2.39,38800
5/14/08,2.36,2.4,2.35,2.38,2.38,10800
5/15/08,2.39,2.39,2.29,2.34,2.34,29300
5/16/08,2.28,2.4,2.28,2.37,2.37,43300
5/19/08,2.34,2.37,2.3,2.3,2.3,36700
5/20/08,2.3,2.4,2.3,2.39,2.39,19200
5/21/08,2.36,2.42,2.33,2.41,2.41,18300
5/22/08,2.41,2.42,2.4,2.41,2.41,9000
5/23/08,2.37,2.42,2.37,2.41,2.41,12400
5/27/08,2.38,2.45,2.36,2.45,2.45,24700
5/28/08,2.57,2.8,2.53,2.55,2.55,135400
5/29/08,2.51,2.71,2.51,2.58,2.58,26200
5/30/08,2.54,2.65,2.54,2.57,2.57,57100
6/2/08,2.6,2.68,2.6,2.66,2.66,14100
6/3/08,2.62,2.65,2.6,2.65,2.65,7900
6/4/08,2.7,2.74,2.66,2.7,2.7,21900
6/5/08,2.7,2.71,2.65,2.67,2.67,10000
6/6/08,2.62,2.68,2.57,2.58,2.58,15300
6/9/08,2.55,2.69,2.55,2.64,2.64,15000
6/10/08,2.65,2.73,2.61,2.69,2.69,10700
6/11/08,2.72,2.74,2.67,2.7,2.7,13800
6/12/08,2.74,2.74,2.65,2.65,2.65,7100
6/13/08,2.58,2.65,2.55,2.65,2.65,12600
6/16/08,2.6,2.64,2.55,2.56,2.56,14600
6/17/08,2.53,2.59,2.53,2.56,2.56,11000
6/18/08,2.59,2.65,2.52,2.56,2.56,28200
6/19/08,2.54,2.59,2.52,2.54,2.54,4100
6/20/08,2.52,2.63,2.52,2.52,2.52,7600
6/23/08,2.52,2.55,2.51,2.52,2.52,5600
6/24/08,2.52,2.52,2.48,2.48,2.48,12800
6/25/08,2.5,2.51,2.49,2.49,2.49,132400
6/26/08,2.46,2.5,2.44,2.48,2.48,13500
6/27/08,2.45,2.67,2.38,2.54,2.54,38200
6/30/08,2.61,2.74,2.51,2.68,2.68,51500
7/1/08,2.7,2.7,2.53,2.53,2.53,9100
7/2/08,2.53,2.56,2.49,2.54,2.54,9300
7/3/08,2.51,2.58,2.4,2.58,2.58,7200
7/7/08,2.54,2.58,2.51,2.54,2.54,1800
7/8/08,2.54,2.54,2.47,2.52,2.52,6300
7/9/08,2.55,2.55,2.36,2.49,2.49,27700
7/10/08,2.53,2.53,2.38,2.49,2.49,5300
7/11/08,2.5,2.54,2.42,2.5,2.5,6300
7/14/08,2.56,2.6,2.5,2.54,2.54,4000
7/15/08,2.57,2.66,2.47,2.64,2.64,19700
7/16/08,2.62,2.65,2.5,2.55,2.55,5200
7/17/08,2.52,2.54,2.49,2.54,2.54,14700
7/18/08,2.57,2.6,2.48,2.55,2.55,10300
7/21/08,2.59,2.66,2.55,2.56,2.56,20500
7/22/08,2.6,2.6,2.41,2.54,2.54,12200
7/23/08,2.59,2.6,2.47,2.48,2.48,7900
7/24/08,2.43,2.6,2.43,2.5,2.5,16600
7/25/08,2.57,2.57,2.46,2.5,2.5,16400
7/28/08,2.55,2.55,2.45,2.46,2.46,7700
7/29/08,2.51,2.59,2.45,2.59,2.59,7800
7/30/08,2.6,2.61,2.54,2.6,2.6,13700
7/31/08,2.6,2.66,2.58,2.66,2.66,20800
8/1/08,2.65,2.68,2.51,2.68,2.68,48700
8/4/08,2.68,2.68,2.58,2.6,2.6,17500
8/5/08,2.56,2.58,2.5,2.52,2.52,6100
8/6/08,2.57,2.57,2.47,2.49,2.49,5700
